,product_url,number_of_bids,Name,color,number_of_views,Price,pic,Number sold,ship,SellerFeedback
809,http://www.ebay.com/itm/Apple-iPhone-6-a1549-64GB-Smartphone-AT-T-Unlocked-/152545130451?var=&hash=item238465f7d3:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 64GB Smartphone AT&T Unlocked, Gold Silver Space Gray,65 viewed per day,US $279.99,http://i.ebayimg.com/images/g/kS0AAOSwKytZFITt/s-l300.jpg,74 sold,FREE,98.4% ÊPositive feedback
810,http://www.ebay.com/itm/Apple-iPhone-6s-Plus-Factory-Unlocked-A1687-Verizon-Unlocked-16-64-128GB-Phone-/162528313613?var=&hash=item25d771410d:m:mWqZo_Ge9GsfmMOgYBop4yg,NA,Apple iPhone 6s Plus Factory Unlocked A1687 Verizon Unlocked - 16/64/128GB Phone, iPhone 6s Plus iPhone 6s iPhone 6 Plus iPhone 6 iPhone 5s iPhone 4s,648 viewed per day,US $138.99,http://i.ebayimg.com/images/g/fhYAAOSw8lpZJnzS/s-l300.jpg,5 inquiries,FREE,98.8% ÊPositive feedback
811,http://www.ebay.com/itm/Apple-iPhone-6-A1586-16GB-GSM-Unlocked-Smartphone-Space-Gray-Fair-/201637810813?hash=item2ef28cd27d:g:hJEAAOSw3xJXoSdf,NA,Apple iPhone 6 A1586 16GB GSM Unlocked Smartphone-Spa, NA,17 viewed per day,US $199.99,http://i.ebayimg.com/images/g/hJEAAOSw3xJXoSdf/s-l300.jpg,82 sold,FREE,98.9% ÊPositive feedback
812,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Mint-A-/252658106994?var=&hash=item3ad398c272:m:mShsNknAHYl9qraHCJxYXZg,NA,Apple iPhone 6 16GB 64GB 128GB GSM Factory Unlocked Smartphone  Mint A+, Gold Gray Silver,NA,US $266.00,http://i.ebayimg.com/images/g/QjoAAOSwlndZHP7C/s-l300.jpg,Free shipping,FREE,99.4% ÊPositive feedback
813,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Verizon-Wireless-4G-LTE-Space-Gray-Silver-Gold-/122077140322?var=&hash=item1c6c5d5562:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Verizon Wireless 4G LTE -  Space Gray Silver Gold, Space Grey Silver Gold,100 viewed per day,US $209.97,http://i.ebayimg.com/images/g/lagAAOSwcUBYG~ej/s-l300.jpg,253 sold,FREE,98.7% ÊPositive feedback
814,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Unlocked-Smartphone-a1549-ATT-T-Mobile-Verizon-/262205935100?var=&hash=item3d0cb10dfc:m:msVFleCeUQcOjI11rQUO3nQ,NA,Apple iPhone 6 128GB Unlocked Smartphone a1549 ATT T-Mobile Verizon, GOLD[out of stock] GRAY SILVER,236 viewed per day,US $279.99,http://i.ebayimg.com/images/g/A08AAOSwYaFWewob/s-l300.jpg,756 sold,FREE,96.5% ÊPositive feedback
815,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-Verizon-Unlocked-/331600322791?var=&hash=item4d34eb60e7:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB Verizon Unlocked, Gold[out of stock] Silver[out of stock] Space Gray,23 viewed per hour,US $229.99,http://i.ebayimg.com/images/g/rpMAAOSwYHxWGNe6/s-l300.jpg,"7,869 sold",FREE,97.2% ÊPositive feedback
816,http://www.ebay.com/itm/Apple-iPhone-6-16GB-GSM-Unlocked-Smartphone-Gold-Gray-Silver-/311574750590?var=&hash=item488b4d657e:m:m6frKH7710xBtHZ0TAc3i4A,NA,Apple iPhone 6 - 16GB (GSM Unlocked) Smartphone Gold Gray Silver, Silver Space Gray Gold,475 viewed per day,US $219.88,http://i.ebayimg.com/images/g/ZzIAAOSwEeFVU6Cd/s-l300.jpg,"2,034 sold",FREE,98.8% ÊPositive feedback
817,http://www.ebay.com/itm/NEW-Apple-iPhone-6-64GB-GSM-Factoy-Unlocked-Gold-Silver-Space-Gray-Smartphone-/282450226994?var=&hash=item41c3586f32:m:mV6q2niezIJHBcyrFg_PU4g,NA,NEW Apple iPhone 6- 64GB GSM Factoy Unlocked -Gold-Silver- Space Gray-Smartphon, iPhone 6,8 viewed per hour,US $389.00,http://i.ebayimg.com/images/g/vlUAAOSwaeRZEL7u/s-l300.jpg,45 sold,FREE,99.3% ÊPositive feedback
818,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%222629995022556399ea38341143d58320c9121c47de49%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXel1w8tTWkDxLSEwZieWsVYgY9ttxz%2B3b2BPKDcXjjKOiVemDZ5uRhW2hyvvtV5IrX0MoiRU06qfsCGH%2FHrwr5XgwSMW7LZ8q1PGCnIRdbvL%2BbotqHJGs%2FysXMCX25mvCtKraSkU%2B5vTRAhgDnpij1GuvIZxlCqbKX0PfF7p%2BFz7pzb5qDYwoGAn9N08BYtZSVmhSZZkkE5W2DujIsuEjnwHAthVZQYeDpL76TEul9p5FWu8ERSkFksZnlgvjJFXa1Qbuc%2B0srPLm4x2B%2BdSKX%2FoywFKfa%2BxF%2BZaOcOP%2BRqMsPrmxD9BQ0oG40fh7Jsry7I9SSGnaoJBuL8mz8gUqNVIclTcnUJejwf5%2Fkujwin2QXDzd5xeZYNRYegPRE3zyRh6atQll85uDhDrYUPRvXOdto%2FSlgbcTlwHZ4IdaxvIZaude6AK4fjZQZRx%2BHm4w%2BtNzgHdL%2BGdS%2BgHg9bG1b55lQ1QCR6oNrE7NMAs5eERREQwXmDfY23LKyUjUg0DaqIpYM%2BW66QxP4BUzHnA1gx7SVS54hQJNhBdqKd7tuKyS61LWGSOwbzs9XNA3j3ENglVoPl1z02lqxH2TyHQ9sYrxP52kLhXw4il%2F%2BGj8dfyLQc%2Fw%2BUVRYTC0PobWBdWzFCsIUti%2BtJIDsyQZIPSJCMY7zVpf9z79kCO0mW1HvMfZNqjFeuj%2BRyrWTo8btCzV7b633oCbd7rJOvVvmwCjMAJSbitrtdQj2fsdZ8c6INGDDKMVBGkDV1QXNb0ehLEw6t6Kx1P%2Buhqjo5XdwfNPFpgkjOoBfeo7rr9GXGZtmIL8sXn5qwnONDXWSuYctuCdoyx6RKTE6iufxUBgUwcThc%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
819,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22391794561217facf60e556b442b79c70a1e9849d5779%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXehZHybl5XhPU%2BmbH4qjaC3grnGpmTuxGUG10mnNjA67JRjf1BXzDYG3a9ofN1Gwvpm7pp1dRg7Ra2tFAS%2Fd2qZsHwgZtXAbIuMfW0%2BNuyrk4te%2B%2BcHZrWUanu3Wsn%2FayyS%2BfSP7i%2B2J%2FNyvcbaftSkvOresxREfL2jZoiPMra77kP9Aa6zILcJB1o9gfbnjl0n4btKFCS9qW4%2Fx68dm3PHoup%2ByOIHC1RHqOvjx4pMRgvzanrFMJsrqYVzTZEjbyog%2FHLSzbXnbi5UzJBMYFfQSzn72CMdWQxCM36fkio192aud8tlYwvsOh4i%2BrE0BgXvSNO21ZwtKd9tlzKxWYA8wTIfmmzRp8Wq7hs7YAHtacOPt9kshtObuYNSvS%2BgsSSi0f91vIdsVkTGxxxSxi%2FTbXIFW6x8rrg89CHRvmn%2FXN0jqZZyfVwpXVqU4Y1k5pdjQli%2FjYJdw3lE27sAUcKcWVVpQBD6ZZaOWJwSloCxV1%2BNEaHgjtaeSHuDroAZDVDFi7Pe%2Bw8F7iQaqPgg%2FT%2BrSWnoKmZe8lActmQvPuyr1hJZSb7ZiK7dzLqErGw8NwcXFpvpw0%2FK%2FXO%2F9vdUM2hUsUuIqNqjdQcNPUuPzmnxEUPge59u8RA3PuzMK0Wbz54ZWHTwVpxjIutFZMOxeTB2Xx8SZQu%2FHZ%2BHdmTqJdct1X2U4iPWucrdftuZYwcNaM5VO0uAAYy8lx0ouCv1aK%2BZSgOB9v1H0UY28Xx1IbTMHNfQI%2F6tE8GQe%2F72n7VGRloAR4lZHggvyLvjrw2OZm2WF%2FKDj%2FBjKHIG%2Fk%2BcKJM7MH93ct5qjcch%2FKb43wZSliJGVnv9eadyzLyHl90eJoFO%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
820,http://www.ebay.com/itm/Apple-iPhone-6-4-7-16-64-128-GB-GSM-UNLOCKED-Smartphone-/232240468040?var=&hash=item36129c5048:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 16 64 128 GB GSM UNLOCKED Smartphone", Gold[out of stock] Silver Space Gray,20 viewed per hour,US $259.99,http://i.ebayimg.com/images/g/3cQAAOSwCU1Yo3x0/s-l300.jpg,690 sold,FREE,98.4% ÊPositive feedback
821,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Unlocked-4G-LTE-Smartphone-Gold-Silver-Gray-/281839788087?var=&hash=item419ef5e037:m:mxYeICM-3-_wPKkimVWtCLA,NA,Apple iPhone 6 16GB 64GB 128GB GSM Unlocked 4G LTE Smartphone Gold Silver Gray, Gold Silver Space Gray,130 viewed per day,US $219.55,http://i.ebayimg.com/images/g/9goAAOSw5VFWLoYd/s-l300.jpg,449 sold,FREE,99.5% ÊPositive feedback
822,http://www.ebay.com/itm/Apple-Iphone-6-16-64-128-GB-FACTORY-UNLOCKED-PHONE-LTE-IOS-9-4-8-0MP-HD-/322514407449?var=&hash=item4b175b5019:m:m2V08xcWcAr8pi35aVwCl4w,NA,Apple Iphone 6 (16 / 64 / 128 GB)  FACTORY UNLOCKED PHONE LTE  IOS 9.4 8.0MP HD, iPhone 6,260 viewed per day,US $289.50,http://i.ebayimg.com/images/g/rgsAAOSwGJlZFdiz/s-l300.jpg,122 sold,FREE,99.3% ÊPositive feedback
823,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22391794561217ffd0fd908f0d4b87814c21d6b3ab93e4%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXehZHybl5XhPU%2BmbH4qjaC3grnGpmTuxGUG10mnNjA67JRjf1BXzDYG3a9ofN1Gwvpm7pp1dRg7Ra2tFAS%2Fd2qZsHwgZtXAbIuMfW0%2BNuyrk4te%2B%2BcHZrWUanu3Wsn%2FayyS%2BfSP7i%2B2J%2FNyvcbaftSkwrNahGO%2BC%2F6xfE4I52vpYRRvvdyVxN%2B5V%2FytOfzNUwa1KXrTFDfNZHfxZD33XxMJCZS%2BbK3QJeGCRoDDPSxpMtwiia3Uo3IFS5N8IjuGcNfL5wGcbhd%2FlIEYrkpqjIw57Pg%2Bycz%2FccsiGB%2FQJMjpC2dCa47NcTTQ9RUNAMg9NY0pKiGQQBS0d%2B4L5TTo6h379geaHTZm8VzI6%2B3E852oCq63KexyPkk%2FR9fQGGk3CtkuNzGZydZ6vPOmVfXOm6IteF3x4Vbl7qQIdZD1D3GaJHu9%2FoWJOVyPyAlp4KjN1e9OCqs6LjjApS5be4Vf1uDrAUpRE3keemVa%2BxlKU70G7h8FV8qvAOPJiRSoARBmUucEwT5M1fxaFkvtGCAY8dgURwiPNhRF3P5Jf%2BSoVPgY1mcWyqz8DcFY%2B6DaUPKErhOiM0cbAch%2FtTLn%2Br5HFH0zKu9zOhbnUkeEhyeIbiC2fKar8aENV%2B%2Brg6HjVuQBNus2qn1T%2F8cJvx1rpSGIZsEiz8C1W%2BC89QqE8J2uMZu9%2Br%2FxWQYAQdqQKuhU2pn3BDueleQy66zROP6xZxSqkRa9WcAOF8pFZ6XHpsNl1Lheo4vxMil1XcWJgXR%2B9kDvcIGrhQ7TksFh7hLj0EtjPfhdrjjPGWhsznj8f7JjNT%2FEhhZvAsgG6nZH2BRDie58anq%2BEaIRcgZFWn%2FJOnZ0hTia%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
824,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%223917946213508336e29c78844badbbe352282ac737ff%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXe2A4y2pNlwyp4G7UEKLhRNzpQ7PjQOWz%2BowTrVY09cZLlZJMnG4%2BUwiIdHB4Uds23NLIeKP1OR9tSJgid%2FafGNgLcezZa0PMpmx%2BD4scpuVnBi2DG6sr6ApbQqV0cFmtrT3zWRJ9zm3ziT8zv4nHW7gAtyyuFSmZI0RUb2fgN1%2BzoPYHtz2bOl8DOJ1ZCjwtKaatYZLOBuIAwExuVoKe53ycb4ReIG5gDmf00jt7SrTTsBBawAZBiqXeV2oZwDbBFLVZgh5aILCSe4z%2FvNJq%2Fu8qMKpaXSVAHkY4B6XV0E13TlJ1oszgw4uGwSJfFawv2YjMvlcz6VfRQFCz6Lcp6ctKOqpyoMOCAPzaKsKUZ0rgLJ4rGY%2FD%2B1GU8ZVWQR7378wZKqdeuYm1nvqVCXsgBlzR3yshwqTknBiqZclFeeeR2VlP%2FMRa0jVAn7YXjPv1ttrUfaTWV2a6zVifoM1IGpewRFtErzOHeu7VchnmoWvPEzL8AhNbPhng3c8BsCuxJPxaLbJWPLxIoLql5HAWUT1RRIA4pJSNy%2BwvU%2BOJcqi%2FztUyCypvugfgu9uufF4DswVSvFG5jIunDWWF%2BRXpwc9HN7VFZ%2BWVUtPAnsfhL9QPQEdoYsjsskhGESwT9N67HgIvWCbT%2FVzXbNPWx2jq%2BcA84nhMXCTQDpDp3gsibY0oCmriCDheMKSulCbQGOvbAirgHcwBwTXn19UM1G59L3UnSrFF1LYWehIuof3NVjgekIyfR21VCjKm7Ze3XGS0xzsAxsHGBRFELymEIF%2FWijjZunQ75SfYFGaMkxqNV5ZPyzJWOhlcZg42j%2FlLUuOasvuBiZTE2d%2Far8Dvc0DRgn%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
825,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-Sprint-Verizon-US-Cellular-/361938801652?var=&hash=item54453bd3f4:m:mcMJK-78aYkZf42TE1QA_ew,NA,Apple iPhone 6 16GB 64GB 128GB Sprint Verizon US Cellular, Gold Space Gray[out of stock] Silver,26 viewed per hour,US $209.99,http://i.ebayimg.com/images/g/RJsAAOSwal5YCRlk/s-l300.jpg,846 sold,FREE,98.8% ÊPositive feedback
826,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-TMobile-AT-T-Metro-PCs-Cricket-/252679872668?var=&hash=item3ad4e4e09c:m:mShsNknAHYl9qraHCJxYXZg,NA,"Apple iPhone 6 16GB ""Factory Unlocked"" TMobile AT&T Metro PCs Cricket ", Gold Gray Silver,10 watched in last 24 hours,US $244.00,http://i.ebayimg.com/images/g/disAAOSwi7RZHSK5/s-l300.jpg,54 sold,FREE,99.4% ÊPositive feedback
827,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Verizon-GSM-Unlocked-4G-LTE-Space-Gray-Silver-Gold-/131746968922?var=&hash=item1eacbb355a:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Verizon + GSM Unlocked 4G LTE - Space Gray Silver Gold, Space Grey Silver Gold[out of stock],109 viewed per day,US $219.97,http://i.ebayimg.com/images/g/ppAAAOSwal5YG~jJ/s-l300.jpg,"1,354 sold",FREE,98.7% ÊPositive feedback
828,http://www.ebay.com/itm/Apple-iPhone-6-4-7-64GB-GSM-UNLOCKED-Smartphone-SRF-/331991401144?var=&hash=item4d4c3ac2b8:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 64GB GSM UNLOCKED Smartphone SRF", Gold[out of stock] Silver[out of stock] Space Gray,117 viewed per hour,US $259.99,http://i.ebayimg.com/images/g/JdIAAOSwpLNX9W2~/s-l300.jpg,"8,597 sold",FREE,98.4% ÊPositive feedback
829,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Space-Gray-Verizon-Smartphone-/192193721851?hash=item2cbfa375fb:g:~n4AAOSwH09ZIgKi,6,Apple iPhone 6 - 128GB - Space Gray (Verizon) Smartphone, NA,NA,NA,http://i.ebayimg.com/images/g/~n4AAOSwH09ZIgKi/s-l300.jpg,Located in United States,NA,100% ÊPositive feedback
830,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/122073442272?var=&hash=item1c6c24e7e0:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Factory Unlocked Space Gray Silver Gold AT&T T-Mobile, Space Grey Silver Gold,7 viewed per hour,US $209.97,http://i.ebayimg.com/images/g/JKsAAOSw44BYG~W7/s-l300.jpg,407 sold,FREE,98.7% ÊPositive feedback
831,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/311716985269?var=&hash=item4893c7b9b5:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 - 16GB 64GB GSM ""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,NA,US $224.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,258 sold,FREE,98.8% ÊPositive feedback
832,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178804962?var=&hash=item3ab70730e2:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,8 sold in last 24 hours,US $214.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"6,662 sold",FREE,97% ÊPositive feedback
833,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-Smartphone-Verizon-Unlocked-/381228351784?var=&hash=item58c2fb0128:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB Smartphone Verizon Unlocked, Gold[out of stock] Silver Space Gray,34 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/WXYAAOSw4CFY5R3Q/s-l300.jpg,"7,891 sold",FREE,98.4% ÊPositive feedback
834,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178803513?var=&hash=item3ab7072b39:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 64GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,158 viewed per day,US $234.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"4,037 sold",FREE,97% ÊPositive feedback
835,http://www.ebay.com/itm/Apple-iPhone-6-Factory-Unlocked-16GB-Smartphone-FAIR-CONDITION-/272689933462?hash=item3f7d962c96:g:OzUAAOSwnKFYRhru,26,Apple iPhone 6 Factory Unlocked 16GB Smartphone FAIR CONDITION, NA,NA,NA,http://i.ebayimg.com/images/g/OzUAAOSwnKFYRhru/s-l300.jpg,Longtime member,$4.95 ,98.7% ÊPositive feedback
836,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/192184676741?var=&hash=item2cbf197185:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 16GB 64GB 128GB GSM""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,55 viewed per hour,US $214.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,168 sold,FREE,98.8% ÊPositive feedback
837,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/272672838924?var=&hash=item3f7c91550c:m:mMa4wSWgLuma7R0Ie_swMNw,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray Silver[out of stock] Gold[out of stock],47 viewed per hour,US $218.95,http://i.ebayimg.com/images/g/tywAAOSwxu5ZGf1N/s-l300.jpg,84 sold,FREE,97.8% ÊPositive feedback
838,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-4G-LTE-8MP-Camera-iOS-Smartphone-/381957225454?var=&hash=item58ee6cbbee:m:mDRF3-0tQsDf59tk_LdXnFw,NA,"Apple iPhone 6 16GB ""Factory Unlocked"" 4G LTE 8MP Camera iOS Smartphone", Gold Silver Space Gray,1 sold in last hour,US $242.95,http://i.ebayimg.com/images/g/JSUAAOSwiylXBSpW/s-l300.jpg,531 sold,FREE,98.3% ÊPositive feedback
839,http://www.ebay.com/itm/Apple-iPhone-6-AT-T-SmartPhone-Gold-Silver-Space-Gray-16GB-64GB-128GB-/232243801723?var=&hash=item3612cf2e7b:m:mDz7f4Cv6gfO-VAPRWqu7wQ,NA,Apple iPhone 6 (AT&T) SmartPhone Gold Silver Space Gray 16GB 64GB 128GB, Gold Space Gray Silver,10 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/xzUAAOSw~AVYp2t4/s-l300.jpg,224 sold,FREE,98.2% ÊPositive feedback
840,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Factory-Unlocked-4G-LTE-iOS-8MP-Camera-Smartphone-/382037941107?var=&hash=item58f33c5b73:m:m9Qaj_5I-lRPilziVcCZH5g,NA,"Apple iPhone 6 128GB ""Factory Unlocked"" 4G LTE iOS 8MP Camera Smartphone", Gold[out of stock] Silver Space Gray,186 viewed per day,US $284.95,http://i.ebayimg.com/images/g/SDwAAOSwFqJWr6NN/s-l300.jpg,88 sold,FREE,98.3% ÊPositive feedback
841,http://www.ebay.com/itm/NEW-Apple-iPhone-6-16GB-64GB-Gold-Silver-Space-Gray-GSM-Factory-Unlocked-Phone-/182569856644?var=&hash=item2a8202ee84:m:m1ZA8pthr0ruwQbVf9nnYIA,NA,NEW Apple iPhone 6 16GB 64GB Gold Silver Space Gray GSM Factory Unlocked Phone, iPhone 6-Gold iPhone 6-Silver iPhone 6-Gray iPhone 4S Black iPhone 4S White,18 viewed per hour,NA,http://i.ebayimg.com/images/g/4D0AAOSwlndZFErJ/s-l300.jpg,Experienced seller,$15.00 ,99% ÊPositive feedback
842,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Factory-GSM-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/131741651396?var=&hash=item1eac6a11c4:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 64GB Factory GSM Unlocked - Space Gray Silver Gold AT&T T-Mobile, Space Gray Silver Gold[out of stock],13 viewed per hour,US $259.97,http://i.ebayimg.com/images/g/yx0AAOSw5cNYG~nm/s-l300.jpg,"1,125 sold",FREE,98.7% ÊPositive feedback
843,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%222629995022553ca680cf247249189d315509832ce8c0%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXel1w8tTWkDxLSEwZieWsVYgY9ttxz%2B3b2BPKDcXjjKOiVemDZ5uRhW2hyvvtV5IrX0MoiRU06qfsCGH%2FHrwr5XgwSMW7LZ8q1PGCnIRdbvL%2BbotqHJGs%2FysXMCX25mvCtKraSkU%2B5vTRAhgDnpij1GyL1y0YyXAiYw%2FvKZdxW5WOvj8XIUmFb2IyNvrqJwhjoaQp2V2JL%2FF3CxZLJXEAGKjLSl7xaDLuxEjsm%2Bg1btELfQx%2B%2FNedNc5LA27X3vCIWk6RpapIUMCUKcSt1ErC5XKSGcDzoQSQAL4DWmLDdMi6Qhulgmwr7dP1Ebh9WVw8titcM%2BQ660UtT%2F7XSazkTdQfIiazWEuNvUS5vSBANtVNND903dnGx1agQnWm187xK8SiXujo7TCYNI5V7ulCPEtY3J8U%2BhxvMUlRGixJngkw6ehv2fPfq%2Fls4GukDQVAKbd%2FJ5%2FkfDALCu5iKrwudAgsivFyOG79CbyC%2FMeLtOpBV2C4vn3JKtpaNSH0zfmi5dz62OFshDn%2FmhW6DJ97I%2FrLt7gjZTvQ3Lli9nh1ZBj5g4hgXmvEqjriZ4N5wXzzObMGosUi5P2PdURP%2F8ee1Pf6jD6tCGoFky2WIvcRKC9yTCgexOFQwSuw1azGDBHR5TbZ%2FKXTxPPqteQwdtN4fI3NXpEwpcFlJfb5PTDD7wLDONJBw1t8eihxNt3tTxPnhYyDpVfAp3ZfVT7RWi3iuvzEOQB5w6jGOUjcf4vH3Zq2JtYBpnXHCeuyUMzRGu23gNmIqgmyZ3LXge894cQnfSST55G88PqOkZvt06addu0NoK34MgWEh%2F%2BS2IGqqoXg0OR%2FexrQKAbRdB5KXExIVX%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
844,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22262999519197abcf3e1ac476434d8df8c2842e6ffb3e%22%2C%22enc%22%3A%22AQABAAACoLmQa24OtTHRaocrSZUBEXe3LgsUQTOSCKi77RQE1gaDbpccNaqC7PReBF07%2FtZhGlnB5Kz15jIzwNmb6GNGmarMKs7u2MQAH4TGWiCZHyNhsB%2FLaHXbGjsRdz4TP%2FrkXPuMzKSxV8TclFShOtEbijH9glxXGvVYmsAu3%2FeCQ6C508LvtxXdYYyh3qzC9GIfujyMojM%2Fh4KXEkh%2Fjomk1KKEPyEkCkFMC0i5Zre9edPW2wBZBUMKoHytTT7RFe2znjOAJHPj2kHl%2FPtWTkWPn0hYVWNmuZEIf7FFyZT7z66MaDOoOh9Evs43pwOv%2FbOs1%2BbgWq0WL58d6ViyDsZq9eHCOy533QaDD4dOiuIp9sAVvcBjcirkhNd7jex0LIwAJj%2FqhLn%2BLQtwaGlipnimf6sD94vYrWExmEYh%2B7P9gU%2F%2FJ%2Ban%2BspGCNIFlgLIs8rwrGFKJ83lBynW5ZqFv0JjycLMB9mTUbdOqngZtXSMX5KwpGdVHgz4AjEb6tDQHZLDdiaz60FMhqyyqyrPCYQaD1bozim2hzluuAMhBXb%2F3KFOfpU0jNIK%2B%2FQhzo%2Bjg8tBRxLCB8CklO4UGdH%2BDeYDK%2BT1Kway40Pta%2B8iGQ62PuVBacIFFusX6zene3ZGbBH43gAGixgftvCbKXFhWHFrVYFd9BVm7RFB3oUo5mfHXEzmuMmgAG39iZA97jHCfnBv92Z3OftisujucWkYytMU1YVOIxKG%2B9QvMP7EXBswk5fYzuuvgbxsbrvZpzuYHO4ZmSbiVObsYPmFJmMLy1iSG5Mf2ExblpjxKqQpZqYarczUuJhfcKksDPdz%2FIZUZHqTPiLU8KwCgv40z2djZi7GZngVaoSZtpQ6W0JxV30pbCQKQ02qNazXl2nNve%2BU1Z%2Fjcw%3D%3D%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
845,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Verizon-Wireless-4G-LTE-8MP-Camera-Smartphone-/401306230275?var=&hash=item5d6fb71e03:m:mLQOSdNz6d-DwcG0_3M8EAg,NA,Apple iPhone 6 128GB Verizon Wireless 4G LTE 8MP Camera Smartphone, Gold Silver Space Gray,NA,US $284.95,http://i.ebayimg.com/images/g/lMgAAOSwYHxWQLv9/s-l300.jpg,60-day returns,FREE,98.3% ÊPositive feedback
